Fuel Type Code,City,State,Longitude,Latitude,Region
ELEC,Los Angeles,CA,-118.417186,33.956532,West
ELEC,Los Angeles,CA,-118.417299,33.956461,West
ELEC,Los Angeles,CA,-118.417248,33.956497,West
ELEC,Irvine,CA,-117.848873,33.683785,West
ELEC,Irvine,CA,-117.849045,33.683696,West
ELEC,San Jose,CA,-121.941189,37.413275,West
ELEC,San Jose,CA,-121.942367,37.412727,West
ELEC,San Jose,CA,-121.942317,37.412674,West
ELEC,San Jose,CA,-121.942287,37.412635,West
ELEC,Loma Linda,CA,-117.265334,34.049083,West
ELEC,Loma Linda,CA,-117.265333,34.048998,West
ELEC,Loma Linda,CA,-117.265333,34.048891,West
ELEC,Loma Linda,CA,-117.265332,34.048963,West
ELEC,Irvine,CA,-117.857328,33.641912,West
ELEC,Los Angeles,CA,-118.270531,34.028396,West
ELEC,Los Angeles,CA,-118.27056,34.028392,West
ELEC,Los Angeles,CA,-118.270651,34.028259,West
ELEC,Los Angeles,CA,-118.270743,34.028308,West
ELEC,Los Angeles,CA,-118.270547,34.028405,West
ELEC,Los Angeles,CA,-118.270536,34.028252,West
ELEC,Los Angeles,CA,-118.270826,34.028352,West
ELEC,Los Angeles,CA,-118.2706,34.028261,West
ELEC,Los Angeles,CA,-118.270651,34.028265,West
ELEC,Los Angeles,CA,-118.270604,34.02825,West
ELEC,Los Angeles,CA,-118.270523,34.028414,West
ELEC,San Francisco,CA,-122.391201,37.782725,West
ELEC,San Francisco,CA,-122.392237,37.787178,West
ELEC,San Francisco,CA,-122.392149,37.787118,West
ELEC,San Francisco,CA,-122.392387,37.787207,West
ELEC,San Francisco,CA,-122.392186,37.786974,West
ELEC,San Francisco,CA,-122.392307,37.787258,West
ELEC,San Francisco,CA,-122.392092,37.787076,West
ELEC,San Francisco,CA,-122.392264,37.78697,West
ELEC,Los Angeles,CA,-118.256005,34.049646,West
ELEC,Los Angeles,CA,-118.256058,34.049732,West
ELEC,San Jose,CA,-121.948839,37.318898,West
ELEC,San Jose,CA,-121.94884,37.318551,West
ELEC,San Jose,CA,-121.948845,37.318676,West
ELEC,San Jose,CA,-121.948821,37.31885,West
ELEC,San Jose,CA,-121.948852,37.318729,West
ELEC,San Jose,CA,-121.948848,37.318597,West
ELEC,Los Angeles,CA,-118.423795,34.020307,West
ELEC,South San Francisco,CA,-122.393748,37.663476,West
ELEC,South San Francisco,CA,-122.393797,37.663449,West
ELEC,South San Francisco,CA,-122.393837,37.663445,West
ELEC,Chino Hills,CA,-117.73329,33.993788,West
ELEC,Huntington Beach,CA,-117.998956,33.73113,West
ELEC,Fullerton,CA,-117.922727,33.856416,West
ELEC,Fullerton,CA,-117.922336,33.857067,West
ELEC,Irvine,CA,-117.736576,33.655276,West
ELEC,Irvine,CA,-117.736529,33.655312,West
ELEC,Rancho Cucamonga,CA,-117.608396,34.092031,West
ELEC,South San Francisco,CA,-122.39476,37.663087,West
ELEC,South San Francisco,CA,-122.39466,37.663039,West
ELEC,South San Francisco,CA,-122.394718,37.663061,West
ELEC,Irvine,CA,-117.836666,33.647545,West
ELEC,Irvine,CA,-117.836844,33.64757,West
ELEC,Irvine,CA,-117.837111,33.647621,West
ELEC,Irvine,CA,-117.837188,33.647718,West
ELEC,Irvine,CA,-117.837247,33.647731,West
ELEC,Irvine,CA,-117.836821,33.647672,West
ELEC,Irvine,CA,-117.83693,33.647581,West
ELEC,Irvine,CA,-117.836886,33.647688,West
ELEC,Irvine,CA,-117.837146,33.6474,West
ELEC,Irvine,CA,-117.846178,33.650952,West
ELEC,Irvine,CA,-117.846174,33.650981,West
ELEC,Irvine,CA,-117.846184,33.650916,West
ELEC,Napa,CA,-122.281763,38.282826,West
ELEC,Irvine,CA,-117.837377,33.647757,West
ELEC,Pasadena,CA,-118.151561,34.133697,West
ELEC,Pasadena,CA,-118.151479,34.133631,West
ELEC,Pasadena,CA,-118.15153,34.133593,West
ELEC,South San Francisco,CA,-122.396844,37.662645,West
ELEC,South San Francisco,CA,-122.396629,37.662748,West
ELEC,South San Francisco,CA,-122.396416,37.662144,West
ELEC,Rohnert Park,CA,-122.724065,38.36181,West
ELEC,Irvine,CA,-117.837313,33.642776,West
ELEC,Irvine,CA,-117.837442,33.642805,West
ELEC,Irvine,CA,-117.83814,33.643487,West
ELEC,Irvine,CA,-117.838168,33.643495,West
ELEC,Irvine,CA,-117.837512,33.64282,West
ELEC,San Diego,CA,-117.242718,32.884282,West
ELEC,Bakersfield,CA,-119.101955,35.350687,West
ELEC,Irvine,CA,-117.774514,33.662566,West
ELEC,Irvine,CA,-117.774462,33.662601,West
ELEC,Los Angeles,CA,-118.405357,33.982548,West
ELEC,Los Angeles,CA,-118.405408,33.982525,West
ELEC,Los Angeles,CA,-118.405333,33.982557,West
ELEC,Los Angeles,CA,-118.40538,33.982536,West
ELEC,Los Angeles,CA,-118.416662,34.06165,West
ELEC,Los Angeles,CA,-118.416644,34.061667,West
ELEC,Los Angeles,CA,-118.416606,34.061686,West
ELEC,San Jose,CA,-121.95159,37.410659,West
ELEC,San Jose,CA,-121.951489,37.410621,West
ELEC,Riverside,CA,-117.4622,33.916548,West
ELEC,El Segundo,CA,-118.387389,33.904416,West
ELEC,San Jose,CA,-121.934844,37.31415,West
ELEC,San Jose,CA,-121.935268,37.314337,West
ELEC,San Jose,CA,-121.935639,37.312808,West
ELEC,San Jose,CA,-121.935692,37.312831,West
ELEC,Riverside,CA,-117.373033,33.978363,West
ELEC,Marysville,CA,-121.585271,39.143894,West
ELEC,Marysville,CA,-121.585243,39.144023,West
ELEC,Ladera Ranch,CA,-117.627486,33.558333,West
ELEC,Ladera Ranch,CA,-117.627265,33.557896,West
ELEC,Irvine,CA,-117.748294,33.654465,West
ELEC,Irvine,CA,-117.748191,33.654386,West
ELEC,Los Angeles,CA,-118.500642,34.169456,West
ELEC,Santa Clara,CA,-121.973841,37.415172,West
ELEC,Santa Clara,CA,-121.973628,37.415171,West
ELEC,Santa Clara,CA,-121.973696,37.415172,West
ELEC,Vallejo,CA,-122.236714,38.093094,West
ELEC,Vallejo,CA,-122.236845,38.093135,West
ELEC,Vallejo,CA,-122.236317,38.093005,West
ELEC,Vallejo,CA,-122.23603,38.092913,West
ELEC,Vallejo,CA,-122.2361,38.092921,West
ELEC,Vallejo,CA,-122.235917,38.092879,West
ELEC,Vallejo,CA,-122.236153,38.092951,West
ELEC,Vallejo,CA,-122.236663,38.093086,West
ELEC,Vallejo,CA,-122.236977,38.093169,West
ELEC,Vallejo,CA,-122.236776,38.09312,West
ELEC,Redwood City,CA,-122.257166,37.53475,West
ELEC,Redwood City,CA,-122.255691,37.539121,West
ELEC,West Hollywood,CA,-118.382797,34.083718,West
ELEC,San Jose,CA,-121.934043,37.315583,West
ELEC,Fullerton,CA,-117.919596,33.876434,West
ELEC,Fullerton,CA,-117.919567,33.876373,West
ELEC,Fullerton,CA,-117.919555,33.876343,West
ELEC,Fullerton,CA,-117.919516,33.876417,West
ELEC,Fullerton,CA,-117.919522,33.876362,West
ELEC,Fullerton,CA,-117.919367,33.876436,West
ELEC,Fullerton,CA,-117.919531,33.876328,West
ELEC,Fullerton,CA,-117.919528,33.876375,West
ELEC,Fullerton,CA,-117.919593,33.87639,West
ELEC,Fullerton,CA,-117.919542,33.876343,West
ELEC,Fullerton,CA,-117.919439,33.876395,West
ELEC,Fullerton,CA,-117.919408,33.876414,West
ELEC,Fullerton,CA,-117.919543,33.87637,West
ELEC,Fullerton,CA,-117.919582,33.876145,West
ELEC,Fullerton,CA,-117.919572,33.876126,West
ELEC,Fullerton,CA,-117.91959,33.876155,West
ELEC,Fullerton,CA,-117.919499,33.876374,West
ELEC,Fullerton,CA,-117.919522,33.876323,West
ELEC,Castro Valley,CA,-122.089363,37.697474,West
ELEC,Castro Valley,CA,-122.088842,37.698136,West
ELEC,Castro Valley,CA,-122.088813,37.699123,West
ELEC,San Jose,CA,-121.875277,37.344482,West
ELEC,San Jose,CA,-121.875293,37.344504,West
ELEC,San Jose,CA,-121.875182,37.344354,West
ELEC,San Jose,CA,-121.875248,37.344441,West
ELEC,San Jose,CA,-121.875263,37.34446,West
ELEC,San Jose,CA,-121.875215,37.344398,West
ELEC,San Jose,CA,-121.875234,37.34442,West
ELEC,Santa Clara,CA,-121.972339,37.4046,West
ELEC,Santa Clara,CA,-121.972224,37.404541,West
ELEC,Santa Clara,CA,-121.972253,37.404585,West
ELEC,Santa Clara,CA,-121.972303,37.404661,West
ELEC,Santa Clara,CA,-121.972377,37.404646,West
ELEC,Santa Clara,CA,-121.972322,37.404578,West
ELEC,Santa Clara,CA,-121.972299,37.40464,West
ELEC,Santa Clara,CA,-121.972352,37.404712,West
ELEC,Santa Clara,CA,-121.972236,37.404564,West
ELEC,Santa Clara,CA,-121.972308,37.404558,West
ELEC,Santa Clara,CA,-121.972279,37.404519,West
ELEC,Santa Clara,CA,-121.972268,37.4045,West
ELEC,Santa Clara,CA,-121.972321,37.404662,West
ELEC,Santa Clara,CA,-121.972394,37.404668,West
ELEC,Santa Clara,CA,-121.972209,37.404525,West
ELEC,Santa Clara,CA,-121.972248,37.404475,West
ELEC,Santa Clara,CA,-121.972295,37.40454,West
ELEC,Santa Clara,CA,-121.972283,37.404617,West
ELEC,Santa Clara,CA,-121.972266,37.404605,West
ELEC,Santa Clara,CA,-121.972355,37.404623,West
ELEC,Santa Clara,CA,-121.972197,37.404506,West
ELEC,Santa Clara,CA,-121.972413,37.404692,West
ELEC,San Bernardino,CA,-117.298387,34.096805,West
ELEC,San Bernardino,CA,-117.298341,34.096863,West
ELEC,San Bernardino,CA,-117.298339,34.096783,West
ELEC,San Bernardino,CA,-117.29839,34.09682,West
ELEC,San Bernardino,CA,-117.298403,34.096778,West
ELEC,El Dorado Hills,CA,-121.070003,38.637666,West
ELEC,Irvine,CA,-117.747616,33.652554,West
ELEC,Irvine,CA,-117.747754,33.652557,West
ELEC,Irvine,CA,-117.747716,33.652557,West
ELEC,Irvine,CA,-117.747587,33.652554,West
ELEC,Irvine,CA,-117.747682,33.652555,West
ELEC,Walnut Creek,CA,-122.059119,37.894153,West
ELEC,Concord,CA,-122.031256,38.015157,West
ELEC,San Francisco,CA,-122.41607,37.77499,West
ELEC,Chula Vista,CA,-117.076671,32.631434,West
ELEC,San Diego,CA,-117.137836,32.771734,West
ELEC,Ontario,CA,-117.611533,34.063302,West
ELEC,San Francisco,CA,-122.392493,37.615663,West
ELEC,San Francisco,CA,-122.392937,37.615615,West
ELEC,San Francisco,CA,-122.393111,37.615442,West
ELEC,San Francisco,CA,-122.39307,37.615465,West
ELEC,San Francisco,CA,-122.393081,37.615591,West
ELEC,San Francisco,CA,-122.393017,37.615489,West
ELEC,Stanford,CA,-122.175356,37.42621,West
ELEC,Stanford,CA,-122.175289,37.426215,West
ELEC,Stanford,CA,-122.175435,37.426324,West
ELEC,Menlo Park,CA,-122.182245,37.486153,West
ELEC,Menlo Park,CA,-122.182387,37.485893,West
ELEC,Emeryville,CA,-122.296292,37.842989,West
ELEC,Santa Fe Springs,CA,-118.064168,33.949584,West
ELEC,Santa Barbara,CA,-119.840428,34.415815,West
ELEC,Santa Barbara,CA,-119.840587,34.41564,West
ELEC,Santa Barbara,CA,-119.8406,34.415733,West
ELEC,Menlo Park,CA,-122.171578,37.479676,West
ELEC,Menlo Park,CA,-122.171452,37.479474,West
ELEC,Menlo Park,CA,-122.171491,37.479432,West
ELEC,Menlo Park,CA,-122.171442,37.479521,West
ELEC,Menlo Park,CA,-122.171419,37.479511,West
ELEC,Los Angeles,CA,-118.414053,34.054307,West
ELEC,Los Angeles,CA,-118.414038,34.054338,West
ELEC,Los Angeles,CA,-118.413978,34.05442,West
ELEC,Los Angeles,CA,-118.413998,34.054395,West
ELEC,Los Angeles,CA,-118.414018,34.054364,West
ELEC,Torrance,CA,-118.35337,33.804545,West
ELEC,Torrance,CA,-118.335375,33.871695,West
ELEC,Cupertino,CA,-122.009363,37.324289,West
ELEC,Cupertino,CA,-122.009148,37.324285,West
ELEC,Cupertino,CA,-122.00932,37.32429,West
ELEC,Cupertino,CA,-122.009217,37.324292,West
ELEC,Cupertino,CA,-122.009292,37.324293,West
ELEC,Cupertino,CA,-122.009194,37.324291,West
ELEC,Cupertino,CA,-122.009335,37.324289,West
ELEC,Cupertino,CA,-122.009176,37.32429,West
ELEC,Cupertino,CA,-122.009275,37.324292,West
ELEC,Cupertino,CA,-122.009403,37.324293,West
ELEC,Los Angeles,CA,-118.343172,34.061969,West
ELEC,Los Angeles,CA,-118.343194,34.061952,West
ELEC,Irvine,CA,-117.742744,33.661143,West
ELEC,Cupertino,CA,-122.028373,37.317782,West
ELEC,Roseville,CA,-121.308671,38.75144,West
ELEC,Irvine,CA,-117.755337,33.664819,West
ELEC,Newport Beach,CA,-117.858977,33.664429,West
ELEC,Newport Beach,CA,-117.858946,33.664464,West
ELEC,Sacramento,CA,-121.486341,38.597428,West
ELEC,Sacramento,CA,-121.48631,38.597393,West
ELEC,Sacramento,CA,-121.486297,38.597454,West
ELEC,Sacramento,CA,-121.486381,38.597508,West
ELEC,Costa Mesa,CA,-117.884239,33.688598,West
ELEC,Los Angeles,CA,-118.456898,34.032732,West
ELEC,Fountain Valley,CA,-117.929139,33.715663,West
ELEC,Torrance,CA,-118.343357,33.838359,West
ELEC,Los Angeles,CA,-118.36055,34.138948,West
ELEC,Los Angeles,CA,-118.360597,34.138937,West
ELEC,Riverside,CA,-117.375823,33.97332,West
ELEC,Riverside,CA,-117.375691,33.973715,West
ELEC,Universal City,CA,-118.358486,34.143017,West
ELEC,Universal City,CA,-118.358395,34.14303,West
ELEC,Universal City,CA,-118.358344,34.143037,West
ELEC,Universal City,CA,-118.358232,34.143033,West
ELEC,Universal City,CA,-118.358435,34.143033,West
ELEC,Riverside,CA,-117.441362,33.909501,West
ELEC,Glendale,CA,-118.255385,34.146444,West
ELEC,Glendale,CA,-118.255338,34.146449,West
ELEC,Riverside,CA,-117.459507,33.917587,West
ELEC,Riverside,CA,-117.464098,33.916626,West
ELEC,Irvine,CA,-117.859668,33.685943,West
ELEC,Dublin,CA,-121.852553,37.705626,West
ELEC,San Francisco,CA,-122.395826,37.784126,West
ELEC,Irvine,CA,-117.787094,33.716025,West
ELEC,Irvine,CA,-117.787132,33.715994,West
ELEC,Los Angeles,CA,-118.249994,34.04483,West
ELEC,Irvine,CA,-117.79041,33.719217,West
ELEC,Universal City,CA,-118.352249,34.135483,West
ELEC,Universal City,CA,-118.352182,34.135406,West
ELEC,Los Angeles,CA,-118.429915,34.065891,West
ELEC,Santa Clara,CA,-121.9339,37.350851,West
ELEC,San Diego,CA,-117.12905,32.833852,West
ELEC,San Diego,CA,-117.128972,32.834237,West
ELEC,San Diego,CA,-117.128877,32.834242,West
ELEC,San Francisco,CA,-122.387586,37.766082,West
ELEC,San Marcos,CA,-117.15984,33.136147,West
ELEC,San Diego,CA,-117.093988,32.798334,West
ELEC,Universal City,CA,-118.350327,34.135637,West
ELEC,Universal City,CA,-118.350367,34.135651,West
ELEC,Universal City,CA,-118.349957,34.135614,West
ELEC,Universal City,CA,-118.350175,34.135621,West
ELEC,Universal City,CA,-118.350449,34.13564,West
ELEC,Universal City,CA,-118.350103,34.135608,West
ELEC,Universal City,CA,-118.350535,34.135645,West
ELEC,San Diego,CA,-117.206119,32.873795,West
ELEC,San Diego,CA,-117.206117,32.873749,West
ELEC,Los Angeles,CA,-118.265836,34.044928,West
ELEC,Los Angeles,CA,-118.265778,34.044988,West
ELEC,Los Angeles,CA,-118.265897,34.044864,West
ELEC,Los Angeles,CA,-118.268632,34.045012,West
ELEC,Los Angeles,CA,-118.268563,34.045017,West
ELEC,Los Angeles,CA,-118.268614,34.044854,West
ELEC,Santa Clara,CA,-121.976922,37.410592,West
ELEC,Santa Clara,CA,-121.977183,37.411103,West
ELEC,Santa Clara,CA,-121.977018,37.411105,West
ELEC,Santa Clara,CA,-121.977124,37.411103,West
ELEC,Irvine,CA,-117.754622,33.666578,West
ELEC,Los Angeles,CA,-118.333494,34.088611,West
ELEC,Los Angeles,CA,-118.333612,34.088456,West
ELEC,Los Angeles,CA,-118.333485,34.088666,West
ELEC,Rosemead,CA,-118.076597,34.079508,West
ELEC,Los Angeles,CA,-118.333898,34.088806,West
ELEC,Los Angeles,CA,-118.333909,34.088805,West
ELEC,Los Angeles,CA,-118.334036,34.08881,West
ELEC,Los Angeles,CA,-118.333971,34.088808,West
ELEC,Los Angeles,CA,-118.333956,34.088806,West
ELEC,Los Angeles,CA,-118.333947,34.088806,West
ELEC,Los Angeles,CA,-118.333985,34.088807,West
ELEC,Los Angeles,CA,-118.333916,34.088807,West
ELEC,Los Angeles,CA,-118.33402,34.088813,West
ELEC,Los Angeles,CA,-118.333977,34.0888,West
ELEC,Los Angeles,CA,-118.333926,34.088804,West
ELEC,Los Angeles,CA,-118.333886,34.088806,West
ELEC,Los Angeles,CA,-118.334004,34.088801,West
ELEC,Los Angeles,CA,-118.333964,34.088806,West
ELEC,Santa Clara,CA,-121.976891,37.415181,West
ELEC,Santa Clara,CA,-121.976705,37.415169,West
ELEC,Sunnyvale,CA,-122.047078,37.388843,West
ELEC,Los Angeles,CA,-118.231476,34.035908,West
ELEC,Los Angeles,CA,-118.231519,34.0359,West
ELEC,Los Angeles,CA,-118.231597,34.035897,West
ELEC,Los Angeles,CA,-118.231559,34.035895,West
ELEC,Los Angeles,CA,-118.228615,34.033834,West
ELEC,Los Angeles,CA,-118.228707,34.033838,West
ELEC,Merced,CA,-120.42526,37.366167,West
ELEC,Morgan Hill,CA,-121.65133,37.128379,West
ELEC,Palo Alto,CA,-122.148716,37.416719,West
ELEC,Palo Alto,CA,-122.148829,37.416782,West
ELEC,Palo Alto,CA,-122.148754,37.416739,West
ELEC,Palo Alto,CA,-122.148794,37.416764,West
ELEC,Pleasanton,CA,-121.897418,37.655317,West
ELEC,Pleasanton,CA,-121.897435,37.655321,West
ELEC,Pleasanton,CA,-121.897416,37.655305,West
ELEC,Pleasanton,CA,-121.897442,37.655326,West
ELEC,Irvine,CA,-117.746844,33.662986,West
ELEC,San Diego,CA,-117.238669,32.904111,West
ELEC,Newark,CA,-121.996405,37.522416,West
ELEC,Burbank,CA,-118.316495,34.175012,West
ELEC,Burbank,CA,-118.316469,34.175034,West
ELEC,Stanford,CA,-122.163233,37.432241,West
ELEC,Huntington Beach,CA,-117.996756,33.654742,West
ELEC,Huntington Beach,CA,-117.996678,33.654713,West
ELEC,Huntington Beach,CA,-117.996802,33.654758,West
ELEC,San Luis Obispo,CA,-120.657602,35.298356,West
ELEC,Los Angeles,CA,-118.248562,34.052633,West
ELEC,Riverside,CA,-117.330122,33.97744,West
ELEC,Stanford,CA,-122.182692,37.431872,West
ELEC,Stanford,CA,-122.182477,37.431991,West
ELEC,Santa Ana,CA,-117.8659,33.696409,West
ELEC,Riverside,CA,-117.332069,33.97321,West
ELEC,Anaheim,CA,-117.926626,33.815026,West
ELEC,Anaheim,CA,-117.927227,33.815017,West
ELEC,Anaheim,CA,-117.927174,33.815017,West
ELEC,Anaheim,CA,-117.927082,33.815024,West
ELEC,Anaheim,CA,-117.926782,33.815048,West
ELEC,Anaheim,CA,-117.926959,33.81503,West
ELEC,Anaheim,CA,-117.927689,33.815012,West
ELEC,Anaheim,CA,-117.927216,33.815044,West
ELEC,Anaheim,CA,-117.927329,33.815017,West
ELEC,Anaheim,CA,-117.926586,33.815037,West
ELEC,Anaheim,CA,-117.927139,33.815021,West
ELEC,Anaheim,CA,-117.926838,33.815039,West
ELEC,Anaheim,CA,-117.927442,33.814999,West
ELEC,Anaheim,CA,-117.927506,33.815017,West
ELEC,Anaheim,CA,-117.927613,33.814999,West
ELEC,Anaheim,CA,-117.927281,33.815021,West
ELEC,Anaheim,CA,-117.926991,33.815044,West
ELEC,Anaheim,CA,-117.926715,33.815033,West
ELEC,Anaheim,CA,-117.926665,33.815017,West
ELEC,Anaheim,CA,-117.926334,33.815054,West
ELEC,Anaheim,CA,-117.926495,33.815062,West
ELEC,Anaheim,CA,-117.927356,33.815008,West
ELEC,Anaheim,CA,-117.926879,33.815035,West
ELEC,Anaheim,CA,-117.927313,33.815017,West
ELEC,Santa Clara,CA,-121.978225,37.403649,West
ELEC,San Diego,CA,-117.241888,32.89209,West
ELEC,Los Angeles,CA,-118.326111,34.099375,West
ELEC,Los Angeles,CA,-118.325767,34.099242,West
ELEC,Los Angeles,CA,-118.325874,34.099375,West
ELEC,Los Angeles,CA,-118.32595,34.099162,West
ELEC,Mountain View,CA,-122.0721,37.392735,West
ELEC,Mountain View,CA,-122.071804,37.39242,West
ELEC,Newport Beach,CA,-117.860646,33.670164,West
ELEC,Newport Beach,CA,-117.860753,33.670145,West
ELEC,Newport Beach,CA,-117.860782,33.670111,West
ELEC,Healdsburg,CA,-122.873759,38.612704,West
ELEC,Healdsburg,CA,-122.873789,38.612699,West
ELEC,Newport Beach,CA,-117.880096,33.609698,West
ELEC,Irvine,CA,-117.84927,33.677467,West
ELEC,Irvine,CA,-117.850146,33.676855,West
ELEC,San Francisco,CA,-122.391581,37.773038,West
ELEC,San Francisco,CA,-122.391581,37.773066,West
ELEC,Stanford,CA,-122.182838,37.43171,West
ELEC,Stanford,CA,-122.182838,37.43174,West
ELEC,Stanford,CA,-122.182851,37.431757,West
ELEC,Stanford,CA,-122.182865,37.431752,West
ELEC,Los Angeles,CA,-118.495363,34.158363,West
ELEC,Burbank,CA,-118.33801,34.152398,West
ELEC,San Diego,CA,-117.205827,32.876052,West
ELEC,San Diego,CA,-117.205828,32.876107,West
ELEC,San Diego,CA,-117.205772,32.876126,West
ELEC,San Diego,CA,-117.205829,32.876124,West
ELEC,San Luis Obispo,CA,-120.663519,35.302666,West
ELEC,San Luis Obispo,CA,-120.663502,35.302596,West
ELEC,San Luis Obispo,CA,-120.663488,35.302553,West
ELEC,Indio,CA,-116.21767,33.712757,West
ELEC,West Hollywood,CA,-118.381804,34.083081,West
ELEC,Healdsburg,CA,-122.877166,38.625583,West
ELEC,San Diego,CA,-117.169631,32.721782,West
ELEC,Los Angeles,CA,-118.253362,34.050021,West
ELEC,Los Angeles,CA,-118.253351,34.05004,West
ELEC,Irvine,CA,-117.837311,33.67639,West
ELEC,Irvine,CA,-117.837958,33.676118,West
ELEC,San Francisco,CA,-122.394116,37.76813,West
ELEC,San Francisco,CA,-122.394148,37.76813,West
ELEC,San Francisco,CA,-122.394273,37.76812,West
ELEC,San Francisco,CA,-122.394246,37.768121,West
ELEC,San Francisco,CA,-122.394181,37.768128,West
ELEC,San Francisco,CA,-122.394341,37.768114,West
ELEC,San Francisco,CA,-122.394307,37.76812,West
ELEC,Los Angeles,CA,-118.353459,34.063865,West
ELEC,Whittier,CA,-117.982846,33.924558,West
ELEC,Whittier,CA,-117.981689,33.924544,West
ELEC,Whittier,CA,-117.984401,33.924205,West
ELEC,Whittier,CA,-117.9844,33.92422,West
ELEC,Santa Clara,CA,-121.93263,37.346467,West
ELEC,Blue Lake,CA,-123.998332,40.883443,West
ELEC,Blue Lake,CA,-123.99853,40.884778,West
ELEC,Blue Lake,CA,-123.998552,40.884819,West
ELEC,Fremont,CA,-121.939507,37.472104,West
ELEC,Fort Irwin,CA,-116.687804,35.254849,West
ELEC,Irvine,CA,-117.863996,33.688623,West
ELEC,Pasadena,CA,-118.131992,34.150848,West
ELEC,Petaluma,CA,-122.630686,38.252524,West
ELEC,Los Angeles,CA,-118.413443,34.061156,West
ELEC,Moorpark,CA,-118.836542,34.297853,West
ELEC,Moorpark,CA,-118.837777,34.298981,West
ELEC,Moorpark,CA,-118.837125,34.298287,West
ELEC,Moorpark,CA,-118.837116,34.298294,West
ELEC,Moorpark,CA,-118.838463,34.2993,West
ELEC,Paso Robles,CA,-120.688127,35.621495,West
ELEC,Ventura,CA,-119.209139,34.26805,West
ELEC,Ventura,CA,-119.208627,34.270653,West
ELEC,San Leandro,CA,-122.155552,37.725318,West
ELEC,Irvine,CA,-117.84826,33.637233,West
ELEC,Petaluma,CA,-122.64457,38.231377,West
ELEC,Arroyo Grande,CA,-120.578065,35.125009,West
ELEC,San Diego,CA,-117.205093,32.881604,West
ELEC,San Diego,CA,-117.204995,32.881628,West
ELEC,Ventura,CA,-119.192052,34.27124,West
ELEC,Vallejo,CA,-122.270148,38.099843,West
ELEC,Camarillo,CA,-118.999948,34.215788,West
ELEC,Glendale,CA,-118.25808,34.127546,West
ELEC,Glendale,CA,-118.258049,34.127567,West
ELEC,Anaheim,CA,-117.925275,33.806317,West
ELEC,El Segundo,CA,-118.387085,33.905363,West
ELEC,Irvine,CA,-117.845844,33.641887,West
ELEC,Los Angeles,CA,-118.26218,34.049494,West
ELEC,Los Angeles,CA,-118.444252,34.045644,West
ELEC,Los Angeles,CA,-118.444497,34.045708,West
ELEC,Los Angeles,CA,-118.444435,34.045742,West
ELEC,Los Angeles,CA,-118.315227,34.087412,West
ELEC,Torrance,CA,-118.352078,33.860253,West
ELEC,Fremont,CA,-121.960684,37.505841,West
ELEC,Fremont,CA,-121.960737,37.505885,West
ELEC,Palm Desert,CA,-116.397323,33.724366,West
ELEC,Palo Alto,CA,-122.1582,37.448237,West
ELEC,Palo Alto,CA,-122.158269,37.448283,West
ELEC,Redwood City,CA,-122.229878,37.489522,West
ELEC,Nicasio,CA,-122.646028,38.065207,West
ELEC,Nicasio,CA,-122.645934,38.065166,West
ELEC,Nicasio,CA,-122.645977,38.065186,West
ELEC,Los Angeles,CA,-118.391669,33.976769,West
ELEC,Huntington Beach,CA,-118.005365,33.73615,West
ELEC,Huntington Beach,CA,-118.005365,33.73623,West
ELEC,Napa,CA,-122.28022,38.29757,West
ELEC,Culver City,CA,-118.388092,34.026671,West
ELEC,Culver City,CA,-118.388253,34.026653,West
ELEC,Culver City,CA,-118.388051,34.027109,West
ELEC,Culver City,CA,-118.387158,34.027042,West
ELEC,Menlo Park,CA,-122.170872,37.480861,West
ELEC,Menlo Park,CA,-122.171037,37.48093,West
ELEC,Los Angeles,CA,-118.594147,34.174314,West
ELEC,Los Angeles,CA,-118.594058,34.174301,West
ELEC,Los Angeles,CA,-118.594069,34.174368,West
ELEC,Claremont,CA,-117.710152,34.096004,West
ELEC,Claremont,CA,-117.710324,34.096005,West
ELEC,Irvine,CA,-117.747473,33.649841,West
ELEC,Costa Mesa,CA,-117.911948,33.674391,West
ELEC,Costa Mesa,CA,-117.910145,33.667882,West
ELEC,Costa Mesa,CA,-117.913439,33.668196,West
ELEC,Costa Mesa,CA,-117.910176,33.667983,West
ELEC,Costa Mesa,CA,-117.912037,33.674396,West
ELEC,San Diego,CA,-117.164121,32.714934,West
ELEC,Covina,CA,-117.892032,34.09169,West
ELEC,Pleasant Hill,CA,-122.061505,37.944202,West
ELEC,Irvine,CA,-117.842308,33.671088,West
ELEC,Irvine,CA,-117.842309,33.671075,West
ELEC,Irvine,CA,-117.842305,33.671119,West
ELEC,Los Angeles,CA,-118.25134,34.051269,West
ELEC,Los Angeles,CA,-118.251299,34.051298,West
ELEC,Lake Forest,CA,-117.673887,33.677986,West
ELEC,Los Angeles,CA,-118.358075,34.062028,West
ELEC,Irvine,CA,-117.838702,33.679659,West
ELEC,Irvine,CA,-117.838684,33.679699,West
ELEC,San Diego,CA,-117.157901,32.718042,West
ELEC,San Diego,CA,-117.157889,32.71808,West
ELEC,San Jose,CA,-121.868369,37.360085,West
ELEC,San Jose,CA,-121.868444,37.360154,West
ELEC,Encinitas,CA,-117.284583,33.038425,West
ELEC,Rancho Palos Verdes,CA,-118.397253,33.739188,West
ELEC,Newport Beach,CA,-117.874448,33.619782,West
ELEC,Fullerton,CA,-117.883195,33.879456,West
ELEC,Fullerton,CA,-117.883163,33.879502,West
